541,"(-)-Epigallocatechin 3-gallate(5)(6)(7)"
542,"(+)-Gallocatechin(5)(6)(7)"
543,"Apigenin(5)(8)"
544,"Luteolin(5)(8)(9)"
545,"Kaempferol(8)(9)(10)"
546,"Myricetin(5)(8)(9)(10)"
547,"Quercetin(5)(8)(9)(10)"
548,"Proanthocyanidin monomers(12)(13)"
549,"Proanthocyanidin dimers(12)(13)"
550,"Proanthocyanidin trimers(12)(13)"
551,"Proanthocyanidin 4-6mers(13)"
552,"Proanthocyanidin 7-10mers(13)"
553,"Proanthocyanidin polymers (>10mers)(13)"
554,"Naringenin(3)"
555,"Eriodictyol(3)(4)"
556,"Hesperetin(3)(4)(5)"
557,"Naringenin(3)(5)"
558,"Luteolin(3)(6)"
559,"Kaempferol(6)(7)"
560,"Myricetin(6)(7)"
561,"Quercetin(3)(4)(6)(7)"
562,"Eriodictyol(4)(5)(6)"
563,"Hesperetin(3)(4)(5)(6)"
564,"Naringenin(3)(4)(6)"
565,"Apigenin(4)(7)"
566,"Kaempferol(3)(7)"
567,"Myricetin(3)(7)"
568,"Quercetin(3)(4)(7)"
569,"Daidzein(8)"
570,"Genistein(8)"
571,"Total isoflavones(8)"
572,"Eriodictyol(2)(3)"
573,"Hesperetin(2)(3)(4)"
574,"Hesperetin(1)"
575,"Hesperetin(2)(3)"
576,"Naringenin(2)(3)(4)"
577,"Cyanidin(10)"
578,"Delphinidin (10)"
579,"Pelargonidin(10)"
580,"Apigenin(10)"
581,"Luteolin(10)"
582,"Kaempferol(10)(12)"
583,"Myricetin(10)(12)"
584,"Quercetin(10)(12)"
585,"Daidzein(13)(14)"
586,"Genistein(13)(14)"
587,"Total isoflavones(13)(14)"
588,"Cyanidin(26)"
589,"Petunidin(26)"
590,"Delphinidin (26)"
591,"Malvidin(26)"
592,"Pelargonidin(26)"
593,"Peonidin(26)"
594,"(+)-Catechin(26)(27)"
595,"(-)-Epigallocatechin(26)"
596,"(-)-Epicatechin(26)(27)"
597,"(-)-Epicatechin 3-gallate(26)"
598,"(-)-Epigallocatechin 3-gallate(26)"
